LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,defaulted
110000,2,1,3,33,0,0,0,0,0,0,165090,106448,103618,79687,76742,77096,4259,3212,28246,2730,2834,2711,0
290000,2,1,2,47,0,0,0,0,0,0,281950,263710,262786,254495,247060,220298,11900,11000,7900,9050,6900,6000,0
100000,2,3,1,36,0,0,0,0,0,0,102505,101554,101827,100055,80923,81249,3830,4100,4510,3186,2886,3020,0
310000,1,2,2,35,0,0,0,0,0,0,259636,263812,269351,276873,281764,299161,10000,9775,12000,11000,22000,9905,0
10000,2,2,2,23,0,0,0,0,0,0,6969,7992,9106,9719,9917,0,1300,1400,1000,198,0,0,0
10000,2,2,2,23,0,0,0,0,0,0,6969,7992,9106,9719,9917,0,1300,1400,1000,198,0,0,0
10000,2,2,2,23,0,0,0,0,0,0,6969,7992,9106,9719,9917,0,1300,1400,1000,198,0,0,0
80000,1,2,1,44,0,-1,0,0,0,0,1245,26343,22120,21365,20967,48250,27279,3200,1200,1000,29000,1500,0
150000,1,1,2,39,-2,-1,-1,-1,-2,-2,8766,5890,1000,0,0,0,5950,1010,0,0,0,0,0
420000,2,1,2,29,0,0,0,0,0,0,105582,97913,75353,78322,77048,23007,23004,20002,7096,20261,3068,10009,0
30000,2,3,2,26,0,0,0,0,0,0,30244,29640,30451,29391,30042,28436,1701,1600,1500,1095,1500,2000,0
10000,1,1,2,23,2,2,2,2,-2,-1,2724,5520,5275,0,0,150,3000,0,0,0,150,275,0
30000,2,1,2,29,0,-1,0,0,0,0,8326,557,8557,8400,20966,13638,557,8000,43,20109,222,62,0
80000,2,1,2,38,-2,-2,-2,-2,-2,-2,1927,446,909,1740,2190,518,446,909,1740,2190,518,5062,0
300000,1,1,1,44,0,0,0,0,0,0,21507,18505,17036,12863,9597,2304,1379,1008,270,206,329,19769,0
240000,1,2,2,26,0,0,0,0,0,0,24779,28630,29095,28883,28372,24033,5000,1700,1500,755,3000,120000,0
290000,1,1,2,32,0,0,0,0,0,2,23561,52005,49188,68168,67465,44593,30020,2002,19982,1799,7,8210,0
210000,1,1,2,30,-1,-1,-1,-1,0,0,4830,0,1000,15385,20302,25112,0,1000,15385,5302,5112,4213,0
360000,1,2,1,36,0,0,0,0,0,0,338992,339254,348485,346028,338981,348032,15348,20013,20018,15000,20000,20000,0
360000,1,2,1,36,0,0,0,0,0,0,338992,339254,348485,346028,338981,348032,15348,20013,20018,15000,20000,20000,0
360000,1,2,1,36,0,0,0,0,0,0,338992,339254,348485,346028,338981,348032,15348,20013,20018,15000,20000,20000,0
50000,2,1,2,27,0,0,0,0,0,0,30951,28622,11656,5435,6337,7227,1600,1542,1100,1000,1000,284,0
50000,2,1,2,27,0,0,0,0,0,0,30951,28622,11656,5435,6337,7227,1600,1542,1100,1000,1000,284,0
40000,2,2,2,23,0,0,0,0,2,2,18653,20035,21406,24735,24050,43317,2000,2000,4000,0,20000,2000,0
20000,2,2,2,23,0,0,0,0,0,0,4731,6642,11508,16953,17310,18466,2000,5000,6000,626,1441,0,0
150000,2,3,1,34,0,0,0,0,0,0,115227,112391,98583,95810,87216,88201,10000,5000,4000,4000,3290,3200,0
150000,2,3,1,34,0,0,0,0,0,0,115227,112391,98583,95810,87216,88201,10000,5000,4000,4000,3290,3200,0
150000,2,3,1,34,0,0,0,0,0,0,115227,112391,98583,95810,87216,88201,10000,5000,4000,4000,3290,3200,0
130000,1,2,2,27,0,0,0,-1,0,0,7100,4007,4900,1235,3946,2817,1100,1000,1235,3011,1008,966,0
140000,2,2,2,26,-1,-1,-1,-1,0,0,10066,6465,13524,94419,93295,94599,6483,13566,94422,3100,3600,3621,0
140000,2,2,2,26,-1,-1,-1,-1,0,0,10066,6465,13524,94419,93295,94599,6483,13566,94422,3100,3600,3621,0
470000,2,2,1,35,0,0,0,0,0,0,218675,225519,230011,234639,239502,244328,8717,8000,6671,6882,6960,8751,0
220000,2,1,2,32,1,-1,-1,-1,0,-1,0,4048,4925,12554,1036,522,4048,4925,12606,0,572,7656,0
50000,2,4,1,33,1,2,0,-1,2,0,26358,24890,25440,26191,25193,25742,4,1925,28293,0,1100,2030,0
200000,2,2,2,37,-1,-1,-1,-1,0,-1,4037,3913,6336,5361,4950,2413,3913,6336,5361,3000,2502,3603,0
80000,2,3,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
430000,2,1,2,29,0,0,0,-1,0,0,42130,34785,0,18518,16574,12215,1000,0,18518,5,244,1038,0
430000,2,1,2,29,0,0,0,-1,0,0,42130,34785,0,18518,16574,12215,1000,0,18518,5,244,1038,0
430000,2,1,2,29,0,0,0,-1,0,0,42130,34785,0,18518,16574,12215,1000,0,18518,5,244,1038,0
10000,1,2,1,50,2,2,2,0,0,0,9415,8852,8297,8792,9277,9744,1000,1000,1000,1000,1000,1000,0
150000,1,2,1,41,0,0,0,0,0,0,19350,20703,10403,10927,11598,13235,2000,3000,1000,1000,2000,2000,0
150000,1,2,1,41,0,0,0,0,0,0,19350,20703,10403,10927,11598,13235,2000,3000,1000,1000,2000,2000,0
60000,2,2,1,35,2,2,2,2,2,2,3167,5601,5366,6772,6515,7906,2500,0,1500,0,1500,0,0
180000,2,2,2,33,-1,-1,-1,0,-1,-1,6314,1795,1190,1079,659,90,1795,1190,0,659,90,8856,0
120000,2,2,2,43,-1,-1,-1,-1,-1,-1,316,71316,316,316,2766,1996,71316,316,316,2766,1996,2054,0
120000,2,2,2,43,-1,-1,-1,-1,-1,-1,316,71316,316,316,2766,1996,71316,316,316,2766,1996,2054,0
320000,2,1,2,28,-1,0,-1,-1,-1,-1,18506,12237,913,5356,58545,7357,1062,1116,5384,58837,7393,5926,0
100000,2,1,2,26,1,2,2,2,0,-1,3144,2949,4480,764,528,933,0,1795,0,13,933,3000,0
100000,2,1,2,26,1,2,2,2,0,-1,3144,2949,4480,764,528,933,0,1795,0,13,933,3000,0
100000,2,1,2,26,1,2,2,2,0,-1,3144,2949,4480,764,528,933,0,1795,0,13,933,3000,0
360000,2,2,2,31,0,-1,-1,-1,-2,-2,3386,5964,1340,1650,4350,4792,5964,1340,1650,4350,4792,40682,0
360000,2,2,2,31,0,-1,-1,-1,-2,-2,3386,5964,1340,1650,4350,4792,5964,1340,1650,4350,4792,40682,0
220000,2,2,1,41,2,0,0,2,0,0,27094,27819,30363,29579,48933,97187,1465,3009,0,20000,50000,1240,0
110000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,1,1,2,37,-1,-1,-1,-1,-1,-1,1783,1251,629,0,303,219,1251,629,0,303,219,1640,0
50000,1,2,1,39,0,0,0,0,0,0,11665,12405,13355,13622,11550,11713,1232,1182,449,565,504,233,0
100000,2,2,2,41,-1,-1,-2,-1,0,0,1023,0,0,50063,22767,23399,0,0,50063,900,1000,1000,0
170000,2,1,2,34,1,-1,0,0,0,0,0,5010,7912,12517,14151,12157,5010,3000,5000,3020,5000,5000,0
170000,2,1,2,34,1,-1,0,0,0,0,0,5010,7912,12517,14151,12157,5010,3000,5000,3020,5000,5000,0
120000,2,2,1,42,0,0,0,0,0,0,94218,95129,172957,85332,87103,71237,3415,3002,3177,3271,2702,2620,0
50000,1,2,1,56,1,2,2,0,0,0,48141,50783,49581,36828,19361,19780,3739,28,1502,670,708,681,0
200000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,597,0
100000,2,1,1,36,0,0,0,-2,-2,-2,51713,25272,0,0,0,0,1000,0,0,0,0,0,0
100000,2,1,1,36,0,0,0,-2,-2,-2,51713,25272,0,0,0,0,1000,0,0,0,0,0,0
180000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,2,2,2,49,0,0,0,0,0,0,43342,44441,45390,46310,47262,48219,2100,2000,1113,1143,1159,1381,0
50000,2,2,2,49,0,0,0,0,0,0,43342,44441,45390,46310,47262,48219,2100,2000,1113,1143,1159,1381,0
50000,2,2,2,49,0,0,0,0,0,0,43342,44441,45390,46310,47262,48219,2100,2000,1113,1143,1159,1381,0
250000,2,1,1,45,0,0,0,0,0,0,214000,90010,78886,79845,79323,77788,3188,3282,2698,2752,2843,2511,0
380000,1,2,2,30,0,0,0,0,0,0,47765,47945,135167,95527,91541,92808,3000,90527,5000,3000,4000,3000,0
50000,2,2,2,23,0,0,0,0,0,0,26871,19785,10103,9763,9592,7797,1500,1500,1500,1500,1200,1300,0
290000,1,1,1,30,1,-2,-2,-2,-1,-1,0,-291,-582,-1164,291,732,0,0,0,1455,732,291,0
60000,2,3,2,45,0,0,0,0,0,0,54920,39886,40056,39996,40261,32644,1726,1502,1287,1322,1179,1156,0
50000,2,2,2,43,0,0,0,0,0,0,53651,51703,48675,40059,41411,42722,3000,2000,1436,2000,2000,2000,0
480000,2,3,1,41,0,0,0,0,0,0,44018,74152,107675,110289,100520,37080,35176,45000,12022,14000,14000,10000,0
20000,1,2,2,26,2,3,2,0,0,2,14962,14438,13921,15276,17019,18099,0,0,1900,3000,1500,0,0
20000,2,2,2,31,0,0,0,0,0,3,16659,17688,18788,19177,21109,20474,1600,1700,1000,2400,0,0,0
50000,2,1,2,28,0,0,0,0,0,0,48782,47708,49846,49303,29722,29624,2100,3600,2146,1004,1100,1294,0
230000,2,1,2,33,0,0,0,0,0,0,19518,21735,22599,20600,24132,38793,3735,3599,3600,4132,15000,5865,0
230000,2,1,2,33,0,0,0,0,0,0,19518,21735,22599,20600,24132,38793,3735,3599,3600,4132,15000,5865,0
70000,2,2,2,23,0,0,0,0,0,0,39935,40973,41989,42823,43718,45203,1683,1699,1533,1585,2210,1875,0
180000,1,1,1,48,0,0,0,0,0,0,64788,66092,65236,65912,66523,67020,3000,2370,3000,3000,2588,2500,0
50000,2,1,2,29,0,0,2,2,0,0,15416,17392,18446,17852,18236,20524,2233,1639,0,672,2602,2000,0
20000,2,3,1,30,0,0,0,-2,-1,0,12304,17000,0,0,700,700,5170,0,0,700,0,0,0
20000,2,3,1,30,0,0,0,-2,-1,0,12304,17000,0,0,700,700,5170,0,0,700,0,0,0
180000,1,1,2,27,-1,0,0,0,0,0,3210,13852,6482,3246,2016,2334,12000,5004,1000,1000,2300,3000,0
280000,1,1,2,33,-2,-2,-2,-2,-2,-2,640,-160,32060,3901,1276,-2,0,32220,3920,1282,2,3446,0
20000,2,1,2,23,0,0,0,0,0,0,19422,17545,18163,19146,18331,18736,1300,1400,1300,700,700,1000,0
20000,2,1,2,23,0,0,0,0,0,0,19422,17545,18163,19146,18331,18736,1300,1400,1300,700,700,1000,0
420000,2,2,1,37,-2,-2,-2,-2,-2,-2,4904,5248,5344,5058,2019,2443,5332,5348,5065,2019,2443,4697,0
420000,2,2,1,37,-2,-2,-2,-2,-2,-2,4904,5248,5344,5058,2019,2443,5332,5348,5065,2019,2443,4697,0
240000,2,1,2,29,0,0,0,0,0,0,23094,18951,18977,12055,7878,5531,2009,2000,300,1000,2000,2000,0
240000,2,1,2,29,0,0,0,0,0,0,23094,18951,18977,12055,7878,5531,2009,2000,300,1000,2000,2000,0
220000,2,2,1,40,0,0,-2,-1,0,0,21920,0,0,5752,8478,9336,0,0,5752,3000,1000,2000,0
80000,2,3,1,67,0,0,0,0,0,-1,20255,18885,21529,29236,10662,2408,6000,5002,10662,2,2408,11662,0
110000,2,2,2,29,0,0,0,0,0,0,56073,59635,63179,66637,68037,70448,4500,4500,4500,2500,3500,5800,0
110000,2,2,2,29,0,0,0,0,0,0,56073,59635,63179,66637,68037,70448,4500,4500,4500,2500,3500,5800,0
110000,2,2,2,29,0,0,0,0,0,0,56073,59635,63179,66637,68037,70448,4500,4500,4500,2500,3500,5800,0
110000,2,2,2,29,0,0,0,0,0,0,56073,59635,63179,66637,68037,70448,4500,4500,4500,2500,3500,5800,0
110000,2,2,2,29,0,0,0,0,0,0,56073,59635,63179,66637,68037,70448,4500,4500,4500,2500,3500,5800,0
270000,1,1,2,27,0,0,0,0,0,0,176380,188744,194534,199524,203514,208396,15000,10000,7841,6930,7800,7730,0
40000,1,2,1,48,0,0,-1,-1,-1,-1,1672,0,836,836,571,1735,0,836,836,571,2000,0,0
20000,1,2,1,51,1,2,2,0,0,0,18462,18175,16184,16913,17640,18688,300,1000,1000,1000,1500,1200,0
130000,1,2,2,27,-1,-1,-1,-1,-1,-1,6136,9258,3397,2435,1570,1467,9272,3397,2435,1570,1467,550,0
200000,1,1,2,28,-1,-1,2,-1,-1,-1,5765,12386,2662,6023,8303,171059,12453,12,6053,8337,171074,5036,0
150000,2,1,2,25,1,-2,-1,2,-1,-1,0,0,330,330,990,0,0,330,0,990,0,0,0
150000,2,1,2,25,1,-2,-1,2,-1,-1,0,0,330,330,990,0,0,330,0,990,0,0,0
290000,2,2,2,29,0,0,0,0,0,0,68652,70695,71523,73099,74469,76200,3149,2598,2767,2702,2968,2703,0
250000,2,2,2,26,0,0,0,0,0,0,70522,72062,73511,75314,74172,71933,2667,2700,3000,5000,2800,1800,0
250000,2,2,2,26,0,0,0,0,0,0,70522,72062,73511,75314,74172,71933,2667,2700,3000,5000,2800,1800,0
250000,2,2,2,26,0,0,0,0,0,0,70522,72062,73511,75314,74172,71933,2667,2700,3000,5000,2800,1800,0
290000,1,1,2,35,0,0,0,0,0,0,247280,250007,261236,223092,185522,170190,30000,29000,10000,8000,30000,48000,0
120000,2,3,1,27,2,-1,-1,-1,2,-1,390,390,390,780,240,630,390,390,780,0,930,300,0
120000,2,3,1,27,2,-1,-1,-1,2,-1,390,390,390,780,240,630,390,390,780,0,930,300,0
190000,1,3,1,37,0,0,0,0,0,0,181295,178857,181463,178984,175131,170136,8019,8008,6700,6800,6324,6120,0
130000,2,1,1,32,2,2,2,2,2,2,114227,115922,117545,114168,121621,124168,5000,5000,0,9500,4700,0,0
20000,2,2,2,22,-1,2,2,-1,-1,-1,496,496,-4,400,2800,17333,0,0,404,2800,17333,346,0
20000,2,2,2,22,-1,2,2,-1,-1,-1,496,496,-4,400,2800,17333,0,0,404,2800,17333,346,0
170000,2,2,2,27,0,0,0,0,0,0,43839,45502,46967,48872,51049,81018,2400,2200,3000,3000,31018,3000,0
120000,2,2,2,24,0,0,0,-2,-2,-2,27491,20707,-1843,45041,45453,42065,3000,1843,46884,1296,7000,0,0
170000,1,1,2,25,-2,-1,0,0,0,0,-1028,58324,57657,58832,60002,61260,60751,2100,2135,2148,2225,2396,0
170000,1,1,2,25,-2,-1,0,0,0,0,-1028,58324,57657,58832,60002,61260,60751,2100,2135,2148,2225,2396,0
360000,2,3,1,43,-2,-2,-2,-2,-2,-2,4435,799,1071,15584,3195,4261,805,1071,15604,3195,4269,3525,0
100000,2,1,2,30,0,0,2,0,0,0,92909,96454,98010,99633,88708,93474,6000,4000,4507,2983,6000,4800,0
190000,2,2,1,33,-2,-2,-2,-2,-2,-2,2125,3405,2131,2131,2131,0,3411,2131,2131,2131,0,5354,0
50000,1,2,2,31,-1,-1,-1,0,0,-1,2522,0,18171,17051,390,16526,0,18171,341,0,16526,324,0
100000,2,2,1,33,2,0,0,0,0,0,96547,97120,95375,54612,30306,60897,5305,3590,1118,720,50000,4200,0
130000,2,2,1,38,-1,-1,-1,-1,-1,-1,929,2876,423,2149,463,2218,2876,423,2149,463,2218,10346,0
320000,2,1,2,27,0,0,0,0,0,0,55607,62893,59001,61565,59508,66541,11404,8232,10450,9697,16477,11341,0
180000,2,3,1,32,-1,-1,0,0,0,0,166,1484,2526,3452,3522,4909,1484,1074,1000,70,1387,28,0
330000,2,3,2,45,0,0,0,0,0,0,335196,334954,335527,333860,335760,330121,12388,12378,12116,12450,12213,11678,0
330000,2,3,2,45,0,0,0,0,0,0,335196,334954,335527,333860,335760,330121,12388,12378,12116,12450,12213,11678,0
200000,2,1,2,32,-1,-1,-1,-1,0,-1,4640,17950,13056,2500,500,500,18116,13113,2522,0,500,500,0
40000,2,1,2,24,-1,-1,-2,-2,-2,-2,19133,0,0,0,0,0,0,0,0,0,0,0,0
160000,1,2,2,37,1,-2,-2,-2,-1,-1,0,0,0,0,461,603,0,0,0,461,603,829,0
420000,2,1,1,45,1,-1,-1,-1,-1,-1,-34,10321,6244,2970,3608,3019,2686,6500,3004,3797,3103,4302,0
140000,2,1,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,1,2,2,31,0,0,0,0,0,0,3113,3117,2924,2784,2413,902,1300,1100,1000,300,0,1261,0
200000,2,2,2,26,0,0,0,0,0,0,22737,12169,14328,16222,9915,11226,3000,6000,3000,2003,3101,530,0
200000,2,1,2,36,-2,-2,-2,-2,-1,-1,0,0,0,932,2469,0,0,0,932,2487,0,0,0
220000,2,1,2,35,-1,-1,-1,-1,-1,-1,5564,7443,5572,5572,5572,5774,7479,5600,5600,5600,5802,3279,0
130000,1,3,2,40,0,0,0,0,0,0,129548,129438,129388,127628,64345,62373,6000,6000,5161,2239,3000,2291,0
130000,1,3,2,40,0,0,0,0,0,0,129548,129438,129388,127628,64345,62373,6000,6000,5161,2239,3000,2291,0
50000,1,2,1,47,-1,-1,-1,2,0,-1,390,390,780,780,390,390,390,780,390,0,390,0,0
330000,2,1,1,36,1,-2,-2,-1,-1,-1,0,0,0,469,150,3661,0,0,469,150,3661,3800,0
150000,2,2,2,40,1,-1,-1,-1,-1,-2,-19,3894,5570,10516,-3,-3,3913,5606,10568,0,0,2379,0
380000,1,1,1,52,1,-1,-1,-1,-1,-2,0,2879,1395,3261,0,0,742,1395,3261,0,0,0,0
140000,2,1,1,45,-1,-1,-1,-1,0,0,2300,483,487,1011,524,1037,483,487,1011,0,1000,974,0
120000,2,1,2,29,0,0,0,0,0,0,111625,110488,107488,97021,86283,87345,4012,4000,5000,3000,3300,3010,0
120000,2,1,2,29,0,0,0,0,0,0,111625,110488,107488,97021,86283,87345,4012,4000,5000,3000,3300,3010,0
120000,2,1,2,29,0,0,0,0,0,0,111625,110488,107488,97021,86283,87345,4012,4000,5000,3000,3300,3010,0
170000,2,2,2,43,0,0,0,0,0,0,136113,137722,139384,141314,139252,139205,7000,7000,7000,5100,5300,5030,0
360000,2,1,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,1,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,2,3,1,50,0,0,2,0,0,0,35415,38940,36319,22538,23013,23465,6960,0,1000,1000,1000,1000,0
320000,2,2,1,30,-2,-2,-2,-2,-2,-2,1031,1886,2913,-27,-27,5399,1895,2927,0,0,5426,3700,0
80000,2,2,2,27,0,0,0,0,0,0,57376,58649,59873,61077,62394,63655,2200,2200,2200,2300,2300,2600,0
180000,2,2,1,43,-2,-2,-2,-2,-2,-2,1091,2062,0,0,6017,0,2062,0,0,6017,0,0,0
180000,2,2,1,43,-2,-2,-2,-2,-2,-2,1091,2062,0,0,6017,0,2062,0,0,6017,0,0,0
80000,2,2,1,35,1,-1,3,2,0,-1,0,964,964,964,964,5953,964,0,0,0,5953,0,0
240000,2,1,1,29,0,0,-1,0,0,0,21409,17833,194043,194991,192800,178318,1000,194043,6530,7000,7000,10000,0
50000,2,1,1,35,0,0,0,0,-1,0,45822,47173,48592,-22108,45709,39188,2413,2832,39,91983,1570,1445,0
20000,2,3,2,24,0,-1,0,0,0,0,1360,1301,2257,2641,5041,248,1301,1267,1648,4041,0,3422,0
100000,2,1,1,31,-1,-1,0,-1,-1,-1,6033,19922,40000,1133,22579,2834,19922,21000,1133,22579,2834,0,0
100000,2,1,1,31,-1,-1,0,-1,-1,-1,6033,19922,40000,1133,22579,2834,19922,21000,1133,22579,2834,0,0
160000,1,3,1,42,-1,0,0,0,0,0,75847,89094,88956,62768,64410,82919,30000,4326,4000,3000,20000,3500,0
160000,1,3,1,42,-1,0,0,0,0,0,75847,89094,88956,62768,64410,82919,30000,4326,4000,3000,20000,3500,0
150000,2,1,2,29,0,0,0,0,0,0,147331,146999,146277,147946,145846,143531,6740,6850,5664,5660,5480,5310,0
50000,2,2,2,37,0,-1,-1,2,0,0,16090,38710,43085,42093,44393,45682,38710,5000,0,3000,2000,5000,0
240000,2,2,2,24,0,0,0,0,0,0,75830,50787,51524,31783,33993,36783,1480,1601,1400,3000,3180,37102,0
240000,2,2,2,24,0,0,0,0,0,0,75830,50787,51524,31783,33993,36783,1480,1601,1400,3000,3180,37102,0
180000,1,1,2,36,0,0,0,0,0,2,141489,84237,82508,81808,86024,67747,4000,3000,4000,9000,0,3000,0
30000,1,2,1,43,3,2,2,2,2,2,1700,2610,1914,2182,2000,2566,1100,0,300,0,600,0,0
280000,2,1,2,29,0,0,0,0,0,0,15801,9982,9909,10420,10142,10329,1200,1200,1200,1000,350,300,0
120000,2,2,2,48,0,0,0,0,0,2,72528,74047,75564,77242,81826,83630,2680,2741,2933,6000,3300,0,0
210000,2,2,1,36,-1,-1,-1,0,-1,-1,396,590,2042,1646,396,396,590,2042,0,396,396,396,0
210000,2,2,1,36,-1,-1,-1,0,-1,-1,396,590,2042,1646,396,396,590,2042,0,396,396,396,0
50000,1,2,1,38,0,0,0,0,0,0,25742,23300,21266,19418,19315,18559,1372,1286,666,680,816,819,0
20000,1,1,1,36,0,0,0,2,0,0,16736,17834,20025,28806,14463,18668,1700,4000,300,10000,5000,1000,0
20000,1,1,1,36,0,0,0,2,0,0,16736,17834,20025,28806,14463,18668,1700,4000,300,10000,5000,1000,0
310000,2,2,1,37,0,0,0,0,0,0,44981,42940,43449,44925,42725,34303,1942,1460,1936,1742,1303,1249,0
360000,2,1,1,32,-1,-1,-2,-1,0,0,249,0,0,685,685,1530,0,0,685,0,845,53,0
50000,2,2,2,38,-1,-1,0,0,0,0,1496,35007,32672,34087,37114,45043,35007,2000,2000,5000,10000,2000,0
50000,2,2,2,38,-1,-1,0,0,0,0,1496,35007,32672,34087,37114,45043,35007,2000,2000,5000,10000,2000,0
50000,1,1,2,29,1,2,2,2,2,2,14497,13975,25731,26112,26548,25970,0,12000,1100,1000,0,2500,0
280000,2,2,1,45,1,-2,-1,-1,-2,-2,0,0,3288,0,0,0,0,3288,0,0,0,2942,0
500000,2,2,1,27,0,0,0,0,0,0,174725,178556,182274,185523,183530,187150,6630,6831,6500,6500,6500,5900,0
500000,2,2,1,27,0,0,0,0,0,0,174725,178556,182274,185523,183530,187150,6630,6831,6500,6500,6500,5900,0
150000,2,2,2,42,0,0,0,0,0,0,89341,79904,72182,61014,49502,46055,5000,6000,3000,2000,10000,5000,0
150000,2,2,2,42,0,0,0,0,0,0,89341,79904,72182,61014,49502,46055,5000,6000,3000,2000,10000,5000,0
500000,2,2,1,51,-2,-2,-2,-2,-2,-2,8864,1462,18653,45391,1460,580,1462,18661,45402,1460,580,1588,0
500000,2,2,1,51,-2,-2,-2,-2,-2,-2,8864,1462,18653,45391,1460,580,1462,18661,45402,1460,580,1588,0
500000,2,2,1,51,-2,-2,-2,-2,-2,-2,8864,1462,18653,45391,1460,580,1462,18661,45402,1460,580,1588,0
180000,2,2,1,40,-1,-1,-1,-1,-1,-2,899,2879,8750,9931,0,7760,2879,8750,9931,0,7760,3450,0
300000,2,1,1,58,-2,-2,-2,-2,-2,-2,1257,2851,0,4319,0,0,2851,0,4319,0,0,6860,0
300000,2,1,1,58,-2,-2,-2,-2,-2,-2,1257,2851,0,4319,0,0,2851,0,4319,0,0,6860,0
60000,2,2,2,25,0,0,0,0,0,0,50791,49748,49735,36840,30119,32446,1832,2500,2000,3000,3000,1200,0
520000,1,1,1,38,0,0,0,0,0,0,98615,102085,102762,104865,106947,109507,5102,3800,3803,3822,4277,4868,0
500000,1,1,2,29,0,0,0,0,0,0,499452,455071,359940,345238,274743,250930,30483,15773,10393,10580,120081,10996,0
500000,1,1,2,29,0,0,0,0,0,0,499452,455071,359940,345238,274743,250930,30483,15773,10393,10580,120081,10996,0
500000,1,1,2,29,0,0,0,0,0,0,499452,455071,359940,345238,274743,250930,30483,15773,10393,10580,120081,10996,0
90000,1,1,2,36,-1,0,0,0,0,0,91111,81784,97541,90102,78285,70224,9400,27000,3000,2680,52930,3400,0
140000,2,2,2,53,0,0,0,0,0,0,8068,9446,13271,11243,12091,12691,1535,5004,1451,1000,1000,3194,0
50000,2,3,2,22,-2,-2,-2,-2,-2,-2,2498,-2,1697,0,0,5000,0,1699,0,0,5000,0,0
210000,2,2,2,35,0,0,0,0,0,0,209802,208421,190737,142271,137171,130687,8800,8023,4809,5001,5000,5000,0
20000,1,2,3,25,0,0,0,0,0,-1,3855,3150,2862,3247,2857,2467,1040,1225,1000,0,2500,491,0
250000,2,2,1,41,0,0,0,0,0,0,214301,211762,214629,204093,150752,150863,8972,9700,8960,5630,5777,5459,0
110000,1,2,2,32,0,0,0,0,0,0,97510,92152,94503,95571,91794,80365,3300,3838,3056,8000,3000,3200,0
310000,1,2,1,31,-1,2,-1,-1,-1,-1,4673,3851,547,3913,670,2489,0,547,3913,670,2489,656,0
200000,2,4,2,27,1,-1,-1,-1,-1,0,777,14893,5635,7518,13226,13845,15103,5652,7529,13226,4906,4666,0
350000,2,1,2,32,0,-1,-1,-1,0,0,10830,2749,3229,3096,6373,10531,2749,3229,3500,4000,5000,4000,0
120000,2,3,1,55,1,-2,-1,2,0,0,-150,-150,7342,7029,7172,7338,0,7492,0,143,166,16000,0
120000,2,3,1,55,1,-2,-1,2,0,0,-150,-150,7342,7029,7172,7338,0,7492,0,143,166,16000,0
120000,2,3,1,55,1,-2,-1,2,0,0,-150,-150,7342,7029,7172,7338,0,7492,0,143,166,16000,0
620000,2,1,2,52,-1,-1,-1,0,-1,-1,31400,32166,17206,164582,75743,54737,32335,17244,154826,76300,55012,55136,0
320000,1,2,1,50,0,0,0,0,0,0,277884,281848,288726,293969,247873,250870,10100,11422,11006,10011,9091,7026,0
400000,1,1,2,39,2,2,2,2,2,2,49354,50747,49666,52727,51286,55077,2500,0,4500,0,4800,1600,0
400000,1,1,2,39,2,2,2,2,2,2,49354,50747,49666,52727,51286,55077,2500,0,4500,0,4800,1600,0
400000,1,1,2,39,2,2,2,2,2,2,49354,50747,49666,52727,51286,55077,2500,0,4500,0,4800,1600,0
50000,1,1,2,36,0,0,0,0,0,0,45010,45785,36131,29374,27059,27627,1919,1789,1442,967,1003,1030,0
260000,2,1,1,36,-1,-1,-1,-1,-1,-1,416,416,416,3541,416,416,416,416,3541,416,416,1644,0
10000,1,2,2,32,0,0,0,0,0,0,9576,9028,9644,9790,9990,0,1384,1000,196,200,0,0,0
10000,1,2,2,32,0,0,0,0,0,0,9576,9028,9644,9790,9990,0,1384,1000,196,200,0,0,0
50000,1,2,1,24,0,0,0,0,0,0,17331,17961,18689,19284,19517,19193,1600,1700,1600,1200,1000,1000,0
240000,2,1,3,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,2,2,2,26,0,0,0,0,0,0,58117,53986,47413,36527,28170,28963,2400,2050,2011,1200,1400,1200,0
150000,2,1,1,32,0,0,0,0,0,0,23364,22846,25779,22303,16981,16837,1450,5779,1300,700,1000,1000,0
180000,2,2,2,33,-2,-2,-2,-2,-2,-2,11281,3405,22630,7777,3089,8429,3411,22657,7777,3089,8429,6706,0
